"ref_binomial";"ref_id";"ref_kingdom";"ref_phylum";"ref_class";"ref_order";"ref_family";"ref_genus"
"Celebesica abbotti";"22706532";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Celebesica"
"Edolisoma anale";"22706535";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Ceblepyris pectoralis";"22706538";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Ceblepyris"
"Cyanograucalus azureus";"22706548";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Cyanograucalus"
"Ceblepyris cinereus";"103694485";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Ceblepyris"
"Lalage typica";"22706564";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Lalage newtoni";"22706569";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Edolisoma dohertyi";"22706584";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Edolisoma sula";"22706588";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Edolisoma morio";"22706601";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Edolisoma ceramense";"22706604";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Edolisoma incertum";"22706607";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Edolisoma melas";"22706614";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Edolisoma holopolium";"103702529";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Edolisoma ostentum";"22706629";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Lalage polioptera";"22706633";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Lalage fimbriata";"22706639";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Campochaera sloetii";"22706645";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Campochaera"
"Lalage melanoleuca";"103702973";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Lalage aurea";"22706669";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Lalage atrovirens";"103702795";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Lalage sharpei";"22706684";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Lalage leucopyga";"22706687";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Lalage"
"Campephaga petiti";"22706690";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Campephaga"
"Pericrocotus cantonensis";"22706731";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Pericrocotus"
"Pericrocotus cinnamomeus";"22706741";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Pericrocotus"
"Pericrocotus igneus";"22706744";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Pericrocotus"
"Pericrocotus lansbergei";"22706747";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Pericrocotus"
"Pericrocotus solaris";"103694119";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Pericrocotus"
"Pericrocotus miniatus";"22706763";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Pericrocotus"
"Hemipus hirundinaceus";"22706772";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Hemipus"
"Chelidorhynx hypoxanthus";"22706775";"Animalia";"Chordata";"Aves";"Passeriformes";"Stenostiridae";"Chelidorhynx"
"Rhipidura superciliaris";"103708673";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura cyaniceps";"103707823";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura albicollis";"103709726";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura aureola";"22706796";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura javanica";"103709500";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura diluta";"22706809";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura rufiventris";"103708785";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura fuscorufa";"22706815";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura maculipectus";"22706826";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura leucothorax";"22706831";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura atra";"22706836";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura albolimbata";"22706842";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura phasiana";"22706845";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura fuliginosa";"22735745";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura tenebrosa";"22706861";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura rennelliana";"22706865";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura personata";"22706875";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura nebulosa";"22706878";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura brachyrhyncha";"22706881";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura superflua";"22706887";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura dedemi";"22706890";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura lepida";"22706897";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura dahli";"22706903";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura matthiae";"22706906";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura malaitae";"22706910";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura kubaryi";"22706913";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Rhipidura semirubra";"22706921";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhipiduridae";"Rhipidura"
"Dicrurus atripennis";"22706931";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus aldabranus";"22706943";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus fuscipennis";"22706947";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus waldenii";"22706957";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus macrocercus";"22706961";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus leucophaeus";"22706964";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus caerulescens";"22706967";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus aeneus";"22706973";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus remifer";"22706976";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus balicassius";"22706993";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus megarhynchus";"22706999";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Dicrurus paradiseus";"103711122";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicruridae";"Dicrurus"
"Erythrocercus mccallii";"22707008";"Animalia";"Chordata";"Aves";"Passeriformes";"Scotocercidae";"Erythrocercus"
"Erythrocercus holochlorus";"22707012";"Animalia";"Chordata";"Aves";"Passeriformes";"Scotocercidae";"Erythrocercus"
"Erythrocercus livingstonei";"22707017";"Animalia";"Chordata";"Aves";"Passeriformes";"Scotocercidae";"Erythrocercus"
"Elminia albicauda";"22707028";"Animalia";"Chordata";"Aves";"Passeriformes";"Stenostiridae";"Elminia"
"Elminia nigromitrata";"22707034";"Animalia";"Chordata";"Aves";"Passeriformes";"Stenostiridae";"Elminia"
"Elminia albiventris";"22707043";"Animalia";"Chordata";"Aves";"Passeriformes";"Stenostiridae";"Elminia"
"Elminia albonotata";"22707052";"Animalia";"Chordata";"Aves";"Passeriformes";"Stenostiridae";"Elminia"
"Trochocercus nitens";"22707061";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Trochocercus"
"Hypothymis azurea";"103715755";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Hypothymis"
"Terpsiphone viridis";"22707108";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Terpsiphone"
"Terpsiphone mutata";"22707126";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Terpsiphone"
"Terpsiphone atrocaudata";"22707151";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Terpsiphone"
"Terpsiphone cinnamomea";"103715802";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Terpsiphone"
"Terpsiphone cyanescens";"22707161";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Terpsiphone"
"Mayrornis versicolor";"22707200";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Mayrornis"
"Mayrornis lessoni";"22707204";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Mayrornis"
"Mayrornis schistaceus";"22707207";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Mayrornis"
"Neolalage banksiana";"22707210";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Neolalage"
"Clytorhynchus pachycephaloides";"22707213";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Clytorhynchus"
"Metabolus rugensis";"22707227";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Metabolus"
"Symposiachrus rubiensis";"22707234";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Monarcha melanopsis";"22707243";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Monarcha"
"Monarcha richardsii";"22707252";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Monarcha"
"Carterornis pileatus";"22707255";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Carterornis"
"Carterornis castus";"22707258";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Carterornis"
"Carterornis leucotis";"22707261";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Carterornis"
"Symposiachrus mundus";"22707274";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Symposiachrus loricatus";"22707291";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Symposiachrus leucurus";"22707297";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Symposiachrus manadensis";"22707304";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Symposiachrus brehmii";"22707307";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Symposiachrus infelix";"22707310";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Symposiachrus browni";"22707326";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Symposiachrus vidua";"22707330";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Symposiachrus"
"Metabolus godeffroyi";"22707333";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Metabolus"
"Arses insularis";"22707348";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Arses"
"Arses kaupi";"22707351";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Arses"
"Myiagra freycineti";"22707354";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra erythrops";"22707358";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra oceanica";"22707362";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra pluto";"22707365";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra atra";"22707368";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra rubecula";"22707377";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra ferrocyanea";"22707380";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra cervinicauda";"22707383";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra caledonica";"22707387";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra vanikorensis";"22707390";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra albiventris";"22707393";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Myiagra azureocapilla";"103711173";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Myiagra"
"Lamprolia victoriae";"103707785";"Animalia";"Chordata";"Aves";"Passeriformes";"Lamproliidae";"Lamprolia"
"Grallina bruijnii";"22707429";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Grallina"
"Aegithina tiphia";"22707433";"Animalia";"Chordata";"Aves";"Passeriformes";"Aegithinidae";"Aegithina"
"Aegithina nigrolutea";"22707436";"Animalia";"Chordata";"Aves";"Passeriformes";"Aegithinidae";"Aegithina"
"Aegithina viridissima";"22707440";"Animalia";"Chordata";"Aves";"Passeriformes";"Aegithinidae";"Aegithina"
"Aegithina lafresnayei";"22707443";"Animalia";"Chordata";"Aves";"Passeriformes";"Aegithinidae";"Aegithina"
"Lanioturdus torquatus";"22707446";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Lanioturdus"
"Dryoscopus gambensis";"22707455";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Dryoscopus"
"Dryoscopus pringlii";"22707459";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Dryoscopus"
"Dryoscopus cubla";"22707463";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Dryoscopus"
"Dryoscopus senegalensis";"22707468";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Dryoscopus"
"Dryoscopus angolensis";"22707473";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Dryoscopus"
"Dryoscopus sabini";"22707477";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Dryoscopus"
"Tchagra australis";"22707505";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Tchagra"
"Tchagra tchagra";"22707514";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Tchagra"
"Laniarius ruficeps";"22707518";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius luehderi";"22707524";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius turatii";"22707554";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius aethiopicus";"104007160";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius bicolor";"22707566";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius ferrugineus";"22707571";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius barbarus";"22707575";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius erythrogaster";"22707580";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius atrococcineus";"22707586";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius mufumbiri";"22707593";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius atroflavus";"22707597";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius funebris";"22707601";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Laniarius poensis";"103706176";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Rhodophoneus cruentus";"22707623";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Rhodophoneus"
"Telophorus zeylonus";"22707629";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Telophorus"
"Chlorophoneus bocagei";"22707638";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Chlorophoneus"
"Chlorophoneus sulfureopectus";"22707647";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Chlorophoneus"
"Chlorophoneus olivaceus";"22707656";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Chlorophoneus"
"Telophorus viridis";"103707122";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Telophorus"
"Malaconotus cruentus";"22707716";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Malaconotus"
"Malaconotus blanchoti";"22707735";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Malaconotus"
"Prionops plumatus";"22707753";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Prionops"
"Prionops poliolophus";"22707760";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Prionops"
"Prionops retzii";"22707788";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Prionops"
"Prionops gabela";"22707794";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Prionops"
"Megabyas flammulatus";"22707807";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Megabyas"
"Bias musicus";"22707816";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Bias"
"Pseudobias wardi";"22707821";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Pseudobias"
"Batis diops";"22707826";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis margaritae";"22707830";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis fratrum";"22707858";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis molitor";"22707864";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis soror";"22707868";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis pririt";"22707873";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis orientalis";"22707881";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis perkeo";"22707897";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis ituriensis";"22707906";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis occulta";"22707910";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis poensis";"22707915";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Batis minulla";"22707920";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Batis"
"Platysteira cyanea";"22707924";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Platysteira"
"Platysteira laticincta";"22707929";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Platysteira"
"Platysteira albifrons";"22707934";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Platysteira"
"Platysteira peltata";"22707938";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Platysteira"
"Dyaphorophyia castanea";"103704564";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Dyaphorophyia"
"Dyaphorophyia tonsa";"22707950";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Dyaphorophyia"
"Dyaphorophyia chalybea";"22707966";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Dyaphorophyia"
"Dyaphorophyia jamesoni";"22707975";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Dyaphorophyia"
"Dyaphorophyia concreta";"103704634";"Animalia";"Chordata";"Aves";"Passeriformes";"Platysteiridae";"Dyaphorophyia"
"Philentoma pyrhoptera";"22707991";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Philentoma"
"Philentoma velata";"22707998";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Philentoma"
"Tephrodornis virgatus";"103703834";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Tephrodornis"
"Schetba rufa";"22708016";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Schetba"
"Vanga curvirostris";"22708020";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Vanga"
"Xenopirostris polleni";"22708033";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Xenopirostris"
"Artamella viridis";"22708037";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Artamella"
"Leptopterus chabert";"22708046";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Leptopterus"
"Cyanolanius madagascarinus";"103703584";"Animalia";"Chordata";"Aves";"Passeriformes";"Vangidae";"Cyanolanius"
